QID,wei_1,wei_2,wei_3
Q2624_C8,0,0,0
Q2625_C1,0,0,0
Q2625_C2,0,0,0
Q2626_C1,0,0,0
Q2626_C2,0,0,0
Q2626_C3,0,0,0
Q2627_C1,0,0,0
Q2627_C2,0,0,0
Q2627_C3,0.4494907621,0.454189121,0.4494208153
Q2627_C4,1,1,1
Q2627_C5,1,1,1
Q2627_C6,0,0,0
Q2627_C7,0,0,0
Q2627_C8,0.4494907621,0.454189121,0.4494208153
Q2627_C9,0,0,0
Q2628_C1,0,0,0
Q2628_C2,0,0,0
Q2628_C3,0,0,0
Q2628_C4,0,0,0
Q2629_C1,0,0,0
Q2629_C2,0,0,0
Q2630_C1,0,0,0
Q2630_C2,1,1,1
Q2630_C3,1,1,1
Q2630_C4,1,1,1
Q2630_C5,0.4831187767,0.5169156024,0.5007931633
Q2630_C6,0,0,0
Q2630_C7,0,0,0
Q2630_C8,1,1,1
Q2630_C9,0,0,0
Q2631_C1,0,0,0
Q2631_C2,0,0,0
Q2631_C3,0,0,0
Q2631_C4,0,0,0
Q2632_C1,0,0,0
Q2632_C2,0,0,0
Q2632_C3,0,0,0
Q2632_C4,0,0,0
Q2632_C5,0,0,0
Q2633_C1,0,0,0
Q2633_C2,0,0,0
Q2633_C3,0,0,0
Q2633_C4,0,0,0
Q2633_C5,0,0,0
Q2633_C6,0,0,0
Q2633_C7,0,0,0
Q2633_C8,0,0,0
Q2633_C9,0,0,0
Q2634_C1,1,1,1
Q2634_C2,0,0,0
Q2634_C3,0.8884864521,0.8433079727,0.8948672234
Q2634_C4,0,0,0
Q2634_C5,0,0,0
Q2635_C1,0,0,0
Q2635_C2,0,0,0
Q2636_C1,0,0,0
Q2636_C2,0,0,0
Q2636_C3,0,0,0
Q2636_C4,0,0,0
Q2636_C5,0,0,0
Q2636_C6,0,0,0
Q2636_C7,0,0,0
Q2637_C1,0,0,0
Q2637_C2,0,0,0
Q2638_C1,0,0,0
Q2639_C1,0,0,0
Q2639_C2,0,0,0
Q2639_C3,0,0,0
Q2640_C1,1,1,1
Q2640_C2,0.7745042261,0.7950185808,0.7704318195
Q2640_C3,0,0,0
Q2640_C4,0.7745042261,0.7950185808,0.7704318195
Q2641_C1,0,0,0
Q2641_C2,0,0,0
Q2641_C3,0,0,0
Q2641_C4,0,0,0
Q2642_C1,1,1,1
Q2642_C2,0,0,0
Q2642_C3,1,1,1
Q2642_C4,0.2870890992,0.2981370407,0.2891284452
Q2643_C1,0,0,0
Q2643_C2,0,0,0
Q2643_C3,0,0,0
Q2644_C1,0,0,0
Q2644_C2,0,0,0
Q2644_C3,0,0,0
Q2644_C4,0,0,0
Q2645_C1,0,0,0
Q2646_C1,0,0,0
Q2646_C2,0,0,0
Q2646_C3,1,1,1
Q2646_C4,0,0,0
Q2646_C5,0,0,0
Q2646_C6,0,0,0
Q2646_C7,0,0,0
Q2647_C1,0,0,0
Q2647_C2,1,1,1
Q2647_C3,0,0,0
Q2648_C1,0,0,0
Q2648_C2,0,0,0
Q2648_C3,1,1,1
Q2649_C1,0,0,0
Q2649_C2,0,0,0
Q2649_C3,0,0,0
Q2649_C4,0,0,0
Q2649_C5,0,0,0
Q2650_C1,0,0,0
Q2650_C2,1,1,1
Q2650_C3,1,1,1
Q2650_C4,0.3175344021,0.3185361428,0.3124129373
Q2651_C1,0,0,0
Q2652_C1,0,0,0
Q2652_C2,0,0,0
Q2653_C1,0,0,0
Q2653_C2,0,0,0
Q2653_C3,0,0,0
Q2653_C4,0,0,0
Q2653_C5,0,0,0
Q2653_C6,0,0,0
Q2654_C1,0,0,0
Q2654_C2,0,0,0
Q2654_C3,0,0,0
Q2654_C4,0,0,0
Q2654_C5,0,0,0
Q2654_C6,0,0,0
Q2655_C1,0.8570674322,0.8715901013,0.8645290036
Q2655_C2,0.7007527621,0.7255357906,0.711920455
Q2655_C3,0,0,0
Q2655_C4,1,1,1
Q2655_C5,0.5547426356,0.54895978,0.5527145064
Q2655_C6,0,0,0
Q2655_C7,0.7342000587,0.7560261293,0.7419624388
Q2656_C1,0.4806581598,0.4827150395,0.4827263589
Q2656_C2,0,0,0
Q2656_C3,0,0,0
Q2656_C4,0,0,0
Q2656_C5,0,0,0
Q2656_C6,0,0,0
Q2656_C7,0,0,0
Q2656_C8,1,1,1
Q2656_C9,1,1,1
Q2656_C10,0.5193418402,0.5172849605,0.5172736411
Q2656_C11,1,1,1
Q2656_C12,0,0,0
Q2656_C13,0,0,0
Q2656_C14,0,0,0
Q2656_C15,0,0,0
Q2656_C16,1,1,1
Q2656_C17,0,0,0
Q2656_C18,0,0,0
Q2656_C19,0,0,0
Q2656_C20,0,0,0
Q2657_C1,0,0,0
Q2658_C1,1,1,1
Q2658_C2,0,0,0
Q2658_C3,0,0,0
Q2658_C4,0.9362263778,0.9428531346,0.9389513634
Q2658_C5,0.5111053108,0.5472039339,0.5283214529
Q2659_C1,0,0,0
Q2659_C2,1,1,1
Q2659_C3,0,0,0
Q2659_C4,0,0,0
Q2659_C5,0,0,0
Q2659_C6,1,1,1
Q2659_C7,1,1,1
Q2659_C8,0,0,0
Q2659_C9,0,0,0
Q2659_C10,0,0,0
Q2660_C1,1,1,1
Q2660_C2,0,0,0
Q2660_C3,0.9309052991,0.9385393286,0.9298768853
Q2661_C1,0,0,0
Q2661_C2,0,0,0
Q2661_C3,0,0,0
Q2661_C4,0,0,0
Q2662_C1,0,0,0
Q2662_C2,0,0,0
Q2662_C3,0,0,0
Q2662_C4,0,0,0
Q2663_C1,0,0,0
Q2663_C2,1,1,1
Q2663_C3,0,0,0
Q2663_C4,1,1,1
Q2663_C5,0,0,0
Q2663_C6,1,1,1
Q2664_C1,1,1,1
Q2664_C2,0,0,0
Q2664_C3,0,0,0
Q2664_C4,0,0,0
Q2664_C5,0,0,0
Q2664_C6,0,0,0
Q2664_C7,0,0,0
Q2664_C8,0,0,0
Q2664_C9,0,0,0
Q2664_C10,0,0,0
Q2664_C11,0,0,0
Q2664_C12,0,0,0
Q2664_C13,0,0,0
Q2664_C14,0,0,0
Q2664_C15,0,0,0
Q2664_C16,1,1,1
Q2664_C17,0,0,0
Q2664_C18,0,0,0
Q2664_C19,0,0,0
Q2664_C20,0,0,0
Q2664_C21,0,0,0
Q2664_C22,0,0,0
Q2664_C23,0,0,0
Q2664_C24,0,0,0
Q2664_C25,0,0,0
Q2664_C26,0,0,0
Q2664_C27,0,0,0
Q2664_C28,0,0,0
Q2664_C29,0,0,0
Q2664_C30,0,0,0
Q2664_C31,0,0,0
Q2664_C32,0,0,0
Q2665_C1,0,0,0
Q2666_C1,0,0,0
Q2666_C2,0,0,0
Q2666_C3,0,0,0
Q2666_C4,0,0,0
Q2666_C5,0,0,0
Q2666_C6,1,1,1
Q2667_C1,0,0,0
Q2667_C2,0,0,0
Q2667_C3,0,0,0
Q2667_C4,0,0,0
Q2667_C5,0,0,0
Q2667_C6,0,0,0
Q2668_C1,0,0,0
Q2668_C2,0,0,0
Q2668_C3,0,0,0
Q2669_C1,0,0,0
Q2669_C2,0,0,0
Q2669_C3,0,0,0
Q2669_C4,0,0,0
Q2669_C5,0,0,0
Q2669_C6,0,0,0
Q2669_C7,0,0,0
Q2669_C8,0,0,0
Q2670_C1,0,0,0
Q2670_C2,0,0,0
Q2670_C3,0,0,0
Q2671_C1,0,0,0
Q2671_C2,0,0,0
Q2672_C1,0,0,0
Q2672_C2,0,0,0
Q2672_C3,0,0,0
Q2672_C4,0,0,0
Q2672_C5,0,0,0
Q2672_C6,0,0,0
Q2672_C7,0,0,0
Q2673_C1,0,0,0
Q2674_C1,0,0,0
Q2674_C2,0,0,0
Q2674_C3,0,0,0
Q2674_C4,0,0,0
Q2675_C1,1,1,1
Q2675_C2,0,0,0
Q2675_C3,0,0,0
Q2675_C4,1,1,1
Q2675_C5,0,0,0
Q2675_C6,0,0,0
Q2675_C7,0.6303128962,0.6608845693,0.6419828188
Q2675_C8,0,0,0
Q2675_C9,0,0,0
Q2676_C1,0,0,0
Q2677_C1,0,0,0
Q2677_C2,1,1,1
Q2677_C3,1,1,1
Q2677_C4,0,0,0
Q2677_C5,1,1,1
Q2678_C1,0,0,0
Q2678_C2,0,0,0
Q2678_C3,0,0,0
Q2678_C4,1,1,1
Q2678_C5,0,0,0
Q2679_C1,0,0,0
Q2679_C2,1,1,1
Q2679_C3,0,0,0
Q2679_C4,0,0,0
Q2680_C1,0,0,0
Q2680_C2,0,0,0
Q2680_C3,0,0,0
Q2680_C4,0,0,0
Q2681_C1,0,0,0
Q2681_C2,0,0,0
Q2681_C3,1,1,1
Q2681_C4,0,0,0
Q2682_C1,0,0,0
Q2683_C1,0,0,0
Q2683_C2,0,0,0
Q2683_C3,0,0,0
Q2683_C4,0,0,0
Q2683_C5,0,0,0
Q2684_C1,0,0,0
Q2684_C2,0,0,0
Q2684_C3,0,0,0
Q2684_C4,0,0,0
Q2684_C5,0,0,0
Q2684_C6,0,0,0
Q2684_C7,0,0,0
Q2685_C1,1,1,1
Q2685_C2,0,0,0
Q2685_C3,0,0,0
Q2686_C1,0,0,0
Q2687_C1,0,0,0
Q2687_C2,0,0,0
Q2687_C3,0,0,0
Q2688_C1,0,0,0
Q2688_C2,0,0,0
Q2688_C3,0,0,0
Q2688_C4,0,0,0
Q2688_C5,0,0,0
Q2689_C1,0.3981602861,0.4005784742,0.3944983965
Q2689_C2,1,1,1
Q2689_C3,0,0,0
Q2689_C4,0,0,0
Q2689_C5,0.3981602861,0.4005784742,0.3944983965
Q2689_C6,0,0,0
Q2689_C7,0,0,0
Q2689_C8,0,0,0
Q2689_C9,0.6018397139,0.5994215258,0.6055016035
Q2689_C10,0,0,0
Q2689_C11,0,0,0
Q2689_C12,0,0,0
Q2689_C13,0,0,0
Q2689_C14,0,0,0
Q2690_C1,0,0,0
Q2690_C2,0,0,0
Q2690_C3,0,0,0
Q2690_C4,0,0,0
Q2690_C5,0,0,0
Q2690_C6,0,0,0
Q2691_C1,0,0,0
Q2691_C2,1,1,1
Q2691_C3,0,0,0
Q2692_C1,0,0,0
Q2692_C2,0,0,0
Q2692_C3,0,0,0
Q2692_C4,0,0,0
Q2693_C1,0.4502852959,0.4554937453,0.4508122888
Q2693_C2,0,0,0
Q2693_C3,0,0,0
Q2693_C4,0,0,0
Q2693_C5,0,0,0
Q2693_C6,0.4502852959,0.4554937453,0.4508122888
Q2693_C7,1,1,1
Q2693_C8,1,1,1
Q2693_C9,0,0,0
Q2693_C10,0,0,0
Q2693_C11,1,1,1
Q2693_C12,0,0,0
Q2693_C13,1,1,1
Q2693_C14,0,0,0
Q2693_C15,0,0,0
Q2693_C16,1,1,1
Q2693_C17,0,0,0
Q2693_C18,0.4502852959,0.4554937453,0.4508122888
Q2693_C19,0.5497147041,0.5445062547,0.5491877112
Q2693_C20,0,0,0
Q2694_C1,0,0,0
Q2694_C2,0,0,0
Q2694_C3,0,0,0
Q2695_C1,0,0,0
Q2695_C2,0,0,0
Q2695_C3,0,0,0
Q2695_C4,0,0,0
Q2695_C5,0,0,0
Q2696_C1,0,0,0
Q2696_C2,0,0,0
Q2696_C3,0,0,0
Q2696_C4,0,0,0
Q2697_C1,0.5183253828,0.516686499,0.5180581797
Q2697_C2,0,0,0
Q2697_C3,1,1,1
Q2698_C1,0,0,0
Q2698_C2,0,0,0
Q2698_C3,0,0,0
Q2699_C1,0,0,0
Q2699_C2,0,0,0
Q2699_C3,0,0,0
Q2699_C4,0,0,0
Q2699_C5,0,0,0
Q2699_C6,0,0,0
Q2700_C1,0.6944846987,0.7220258075,0.7035609735
Q2700_C2,0,0,0
Q2700_C3,0,0,0
Q2700_C4,0,0,0
Q2700_C5,0,0,0
Q2700_C6,0,0,0
Q2700_C7,0,0,0
Q2700_C8,0,0,0
Q2700_C9,0,0,0
Q2700_C10,1,1,1
Q2700_C11,0,0,0
Q2700_C12,0,0,0
Q2700_C13,0,0,0
Q2700_C14,0,0,0
Q2700_C15,0,0,0
Q2700_C16,0.6944846987,0.7220258075,0.7035609735
Q2701_C1,0,0,0
Q2701_C2,0,0,0
Q2702_C1,0,0,0
Q2703_C1,0,0,0
Q2703_C2,0,0,0
Q2704_C1,0,0,0
Q2704_C2,0,0,0
Q2704_C3,0,0,0
Q2704_C4,0,0,0
Q2705_C1,1,1,1
Q2705_C2,1,1,1
Q2705_C3,0,0,0
Q2706_C1,0,0,0
Q2706_C2,0,0,0
Q2707_C1,0,0,0
Q2707_C2,1,1,1
Q2707_C3,0,0,0
Q2708_C1,0,0,0
Q2708_C2,0,0,0
Q2708_C3,1,1,1
Q2708_C4,0,0,0
Q2708_C5,1,1,1
Q2708_C6,0,0,0
Q2708_C7,0,0,0
Q2708_C8,1,1,1
Q2708_C9,0,0,0
Q2708_C10,0,0,0
Q2708_C11,1,1,1
Q2708_C12,0,0,0
Q2708_C13,1,1,1
Q2708_C14,0,0,0
Q2708_C15,0,0,0
Q2708_C16,0,0,0
Q2708_C17,0,0,0
Q2709_C1,0,0,0
Q2709_C2,0,0,0
Q2710_C1,0,0,0
Q2710_C2,0,0,0
Q2710_C3,1,1,1
Q2710_C4,0,0,0
Q2710_C5,0,0,0
Q2711_C1,0,0,0
Q2711_C2,0,0,0
Q2711_C3,0,0,0
Q2711_C4,0,0,0
Q2712_C1,1,1,1
Q2712_C2,0,0,0
Q2713_C1,0,0,0
Q2713_C2,0,0,0
Q2714_C1,0,0,0
Q2714_C2,0,0,0
Q2714_C3,0,0,0
Q2714_C4,0,0,0
Q2715_C1,1,1,1
Q2715_C2,0,0,0
Q2715_C3,0,0,0
Q2715_C4,0,0,0
Q2715_C5,0,0,0
Q2716_C1,0,0,0
Q2716_C2,0,0,0
Q2716_C3,0,0,0
Q2716_C4,0,0,0
Q2716_C5,0,0,0
Q2717_C1,1,1,1
Q2717_C2,1,1,1
Q2717_C3,0,0,0
Q2717_C4,1,1,1
Q2717_C5,1,1,1
Q2717_C6,1,1,1
Q2717_C7,1,1,1
Q2717_C8,0,0,0
Q2717_C9,1,1,1
Q2717_C10,1,1,1
Q2718_C1,0,0,0
Q2718_C2,0,0,0
Q2718_C3,1,1,1
Q2718_C4,0.2784997399,0.2952562789,0.2856040119
Q2718_C5,0.2784997399,0.2952562789,0.2856040119
Q2718_C6,0,0,0
Q2718_C7,0,0,0
Q2718_C8,0.5066965141,0.5077313089,0.5005414815
Q2719_C1,0,0,0
Q2719_C2,0,0,0
Q2719_C3,0,0,0
Q2719_C4,0,0,0
Q2719_C5,0,0,0
Q2719_C6,0,0,0
Q2719_C7,0,0,0
Q2720_C1,0,0,0
Q2720_C2,0,0,0
Q2720_C3,0,0,0
Q2721_C1,0,0,0
Q2721_C2,0,0,0
Q2721_C3,1,1,1
Q2721_C4,0,0,0
Q2721_C5,1,1,1
Q2721_C6,1,1,1
Q2722_C1,0,0,0
Q2722_C2,0,0,0
Q2722_C3,0,0,0
Q2722_C4,0,0,0
Q2722_C5,0,0,0
Q2723_C1,0,0,0
Q2723_C2,0,0,0
Q2723_C3,0,0,0
Q2723_C4,0,0,0
Q2724_C1,0,0,0
Q2724_C2,0,0,0
Q2724_C3,0,0,0
Q2724_C4,0,0,0
Q2725_C1,0,0,0
Q2726_C1,0,0,0
Q2726_C2,0,0,0
Q2726_C3,0,0,0
Q2726_C4,0,0,0
Q2727_C1,0,0,0
Q2727_C2,0,0,0
Q2727_C3,0,0,0
Q2728_C1,0,0,0
Q2728_C2,0,0,0
Q2728_C3,1,1,1
Q2728_C4,1,1,1
Q2729_C1,0,0,0
Q2730_C1,1,1,1
Q2730_C2,0,0,0
Q2730_C3,0,0,0
Q2730_C4,0,0,0
Q2730_C5,0,0,0
Q2730_C6,0,0,0
Q2731_C1,0,0,0
Q2731_C2,0,0,0
Q2731_C3,1,1,1
Q2731_C4,0.6276406065,0.6146175247,0.6229503242
Q2732_C1,0,0,0
Q2732_C2,0,0,0
Q2732_C3,0,0,0
Q2732_C4,0,0,0
Q2732_C5,0,0,0
Q2733_C1,0,0,0
Q2734_C1,0,0,0
Q2734_C2,0,0,0
Q2734_C3,0,0,0
Q2734_C4,0,0,0
Q2734_C5,0,0,0
Q2734_C6,0,0,0
Q2734_C7,1,1,1
Q2734_C8,0,0,0
Q2734_C9,0,0,0
Q2734_C10,0,0,0
Q2734_C11,0,0,0
Q2734_C12,0,0,0
Q2734_C13,1,1,1
Q2734_C14,1,1,1
Q2734_C15,0,0,0
Q2734_C16,0,0,0
Q2734_C17,0,0,0
Q2734_C18,0,0,0
Q2735_C1,0,0,0
Q2735_C2,0,0,0
Q2735_C3,0,0,0
Q2735_C4,0,0,0
Q2735_C5,0,0,0
Q2736_C1,1,1,1
Q2736_C2,0,0,0
Q2736_C3,0,0,0
Q2737_C1,0,0,0
Q2737_C2,0,0,0
Q2737_C3,0,0,0
Q2737_C4,0,0,0
Q2738_C1,0,0,0
Q2738_C2,0,0,0
Q2738_C3,1,1,1
Q2738_C4,0.2943631775,0.3209637262,0.3018333374
Q2738_C5,1,1,1
Q2738_C6,0,0,0
Q2738_C7,0,0,0
Q2738_C8,0,0,0
Q2738_C9,0,0,0
Q2738_C10,1,1,1
Q2738_C11,0,0,0
Q2739_C1,0,0,0
Q2739_C2,0,0,0
Q2739_C3,0,0,0
Q2739_C4,0,0,0
Q2739_C5,0,0,0
Q2739_C6,0,0,0
Q2739_C7,0,0,0
Q2739_C8,0,0,0
Q2740_C1,0,0,0
Q2740_C2,0,0,0
Q2740_C3,0,0,0
Q2740_C4,0,0,0
Q2741_C1,0,0,0
Q2741_C2,0,0,0
Q2741_C3,0,0,0
Q2741_C4,0,0,0
Q2742_C1,0,0,0
Q2742_C2,0,0,0
Q2742_C3,0,0,0
Q2743_C1,0,0,0
Q2743_C2,0,0,0
Q2743_C3,1,1,1
Q2743_C4,0.3861589451,0.3977280798,0.390002386
Q2743_C5,0,0,0
Q2743_C6,1,1,1
Q2743_C7,1,1,1
Q2743_C8,0,0,0
Q2744_C1,0,0,0
Q2744_C2,0,0,0
Q2744_C3,0,0,0
Q2744_C4,0,0,0
Q2744_C5,0,0,0
Q2744_C6,0,0,0
Q2744_C7,0,0,0
Q2744_C8,0,0,0
Q2744_C9,0,0,0
Q2744_C10,0,0,0
Q2745_C1,0,0,0
Q2745_C2,0,0,0
Q2745_C3,0,0,0
Q2745_C4,0,0,0
Q2745_C5,0,0,0
Q2745_C6,0,0,0
Q2745_C7,0,0,0
Q2745_C8,0,0,0
Q2745_C9,0,0,0
Q2746_C1,0,0,0
Q2746_C2,0,0,0
Q2746_C3,0,0,0
Q2746_C4,0,0,0
Q2746_C5,0,0,0
Q2746_C6,1,1,1
Q2746_C7,1,1,1
Q2746_C8,0,0,0
Q2746_C9,1,1,1
Q2746_C10,0,0,0
Q2747_C1,1,1,1
Q2747_C2,0,0,0
Q2747_C3,0,0,0
Q2748_C1,0,0,0
Q2748_C2,0,0,0
Q2748_C3,0,0,0
Q2748_C4,0,0,0
Q2749_C1,0,0,0
Q2749_C2,1,1,1
Q2749_C3,0,0,0
Q2749_C4,1,1,1
Q2750_C1,0,0,0
Q2751_C1,0,0,0
Q2751_C2,0,0,0
Q2752_C1,0,0,0
Q2752_C2,0.5056010164,0.5185722621,0.5082625764
Q2752_C3,0,0,0
Q2752_C4,0,0,0
Q2752_C5,0,0,0
Q2752_C6,0,0,0
Q2752_C7,0,0,0
Q2752_C8,0,0,0
Q2752_C9,0.4943989836,0.4814277379,0.4917374236
Q2752_C10,0,0,0
Q2752_C11,0,0,0
Q2752_C12,0,0,0
Q2752_C13,0,0,0
Q2752_C14,0,0,0
Q2752_C15,0,0,0
Q2752_C16,0,0,0
Q2752_C17,0.4943989836,0.4814277379,0.4917374236
Q2752_C18,1,1,1
Q2752_C19,0,0,0
Q2752_C20,0.5056010164,0.5185722621,0.5082625764
Q2752_C21,0,0,0
Q2752_C22,0.4943989836,0.4814277379,0.4917374236
Q2752_C23,0,0,0
Q2752_C24,0.4943989836,0.4814277379,0.4917374236
Q2752_C25,0,0,0
Q2752_C26,0,0,0
Q2752_C27,0,0,0
Q2752_C28,0,0,0
Q2752_C29,0,0,0
Q2752_C30,0.4108075512,0.4073982819,0.4117330756
Q2753_C1,0,0,0
Q2753_C2,0,0,0
Q2753_C3,0,0,0
Q2753_C4,0,0,0
Q2753_C5,0,0,0
Q2754_C1,0,0,0
Q2755_C1,0,0,0
Q2755_C2,0,0,0
Q2755_C3,0,0,0
Q2755_C4,0,0,0
Q2755_C5,0,0,0
Q2755_C6,0,0,0
Q2755_C7,0,0,0
Q2756_C1,0,0,0
Q2756_C2,0,0,0
Q2756_C3,0,0,0
Q2756_C4,0,0,0
Q2756_C5,0,0,0
Q2756_C6,0,0,0
Q2757_C1,0,0,0
Q2757_C2,0,0,0
Q2757_C3,0,0,0
Q2757_C4,0,0,0
Q2758_C1,0,0,0
Q2758_C2,0,0,0
Q2758_C3,0,0,0
Q2759_C1,1,1,1
Q2759_C2,0.262945365,0.2870105317,0.2615836394
Q2759_C3,0.4686375911,0.4707510345,0.4581306216
Q2759_C4,0,0,0
Q2760_C1,0.6656010618,0.6930457431,0.6622578196
Q2760_C2,0.3526217777,0.3658394231,0.3578537599
Q2760_C3,0,0,0
Q2760_C4,0.3129792842,0.3272063201,0.3044040597
Q2760_C5,0.3129792842,0.3272063201,0.3044040597
Q2760_C6,0.3129792842,0.3272063201,0.3044040597
Q2760_C7,0.3129792842,0.3272063201,0.3044040597
Q2760_C8,0.6656010618,0.6930457431,0.6622578196
Q2760_C9,0.3526217777,0.3658394231,0.3578537599
Q2760_C10,0.6656010618,0.6930457431,0.6622578196
Q2760_C11,0.6656010618,0.6930457431,0.6622578196
Q2760_C12,1,1,1
Q2760_C13,0,0,0
Q2761_C1,0,0,0
Q2761_C2,0,0,0
Q2761_C3,0,0,0
Q2762_C1,0,0,0
Q2762_C2,0,0,0
Q2762_C3,0,0,0
Q2762_C4,0,0,0
Q2763_C1,0,0,0
Q2763_C2,0,0,0
Q2763_C3,0,0,0
Q2763_C4,0,0,0
Q2763_C5,0,0,0
Q2764_C1,0,0,0
Q2764_C2,0,0,0
Q2764_C3,0,0,0
Q2765_C1,0,0,0
Q2765_C2,0,0,0
Q2765_C3,0,0,0
Q2765_C4,0,0,0
Q2766_C1,1,1,1
Q2766_C2,0,0,0
Q2766_C3,0,0,0
Q2767_C1,1,1,1
Q2767_C2,0,0,0
Q2767_C3,0,0,0
Q2768_C1,0,0,0
Q2768_C2,0,0,0
Q2768_C3,0,0,0
Q2769_C1,0,0,0
Q2770_C1,0,0,0
Q2770_C2,0,0,0
Q2770_C3,1,1,1
Q2770_C4,0,0,0
Q2770_C5,0,0,0
Q2771_C1,0,0,0
Q2771_C2,0.1546437953,0.1679466747,0.1581054387
Q2771_C3,0,0,0
Q2771_C4,0,0,0
Q2771_C5,0.419307023,0.4277844387,0.4211373683
Q2771_C6,0,0,0
Q2771_C7,0,0,0
Q2771_C8,1,1,1
Q2771_C9,0,0,0
Q2771_C10,0,0,0
Q2771_C11,0,0,0
Q2771_C12,0.419307023,0.4277844387,0.4211373683
Q2771_C13,0.419307023,0.4277844387,0.4211373683
Q2771_C14,0.419307023,0.4277844387,0.4211373683
Q2771_C15,0,0,0
Q2771_C16,0,0,0
Q2771_C17,0,0,0
Q2771_C18,0.5739508183,0.5957311134,0.5792428069
Q2772_C1,0,0,0
Q2772_C2,0,0,0
Q2772_C3,0,0,0
Q2772_C4,0,0,0
Q2772_C5,0,0,0
Q2772_C6,0.6821853281,0.6805253629,0.6811233647
Q2772_C7,0.6454756446,0.6477720107,0.6478479614
Q2772_C8,0.3276609728,0.3282973736,0.328971326
Q2772_C9,0,0,0
Q2772_C10,0,0,0
Q2772_C11,0.3276609728,0.3282973736,0.328971326
Q2772_C12,0,0,0
Q2772_C13,0,0,0
Q2772_C14,0.3276609728,0.3282973736,0.328971326
Q2772_C15,1,1,1
Q2772_C16,0,0,0
Q2772_C17,0,0,0
Q2772_C18,0.3276609728,0.3282973736,0.328971326
Q2772_C19,0,0,0
Q2772_C20,0.3276609728,0.3282973736,0.328971326
Q2772_C21,0.6821853281,0.6805253629,0.6811233647
Q2772_C22,0,0,0
Q2773_C1,0,0,0
Q2774_C1,0.3660649771,0.3664406637,0.3662832322
Q2774_C2,0.3660649771,0.3664406637,0.3662832322
Q2774_C3,0.406943333,0.4028021113,0.4070854896
Q2774_C4,0,0,0
Q2774_C5,0,0,0
Q2774_C6,1,1,1
Q2775_C1,0,0,0
Q2775_C2,0,0,0
Q2775_C3,0,0,0
Q2775_C4,0,0,0
Q2775_C5,0,0,0
Q2775_C6,0,0,0
Q2776_C1,0.3257848706,0.3268597508,0.3283436352
Q2776_C2,0.2875045057,0.292173645,0.2933312112
Q2776_C3,0,0,0
Q2776_C4,0,0,0
Q2776_C5,0,0,0
Q2776_C6,0,0,0
Q2776_C7,0.6132893762,0.6190333958,0.6216748464
Q2776_C8,0.3257848706,0.3268597508,0.3283436352
Q2776_C9,0,0,0
Q2776_C10,0,0,0
Q2776_C11,0,0,0
Q2776_C12,0,0,0
Q2776_C13,1,1,1
Q2776_C14,0,0,0
Q2776_C15,0,0,0
Q2776_C16,0,0,0
Q2776_C17,0,0,0
Q2777_C1,0,0,0
Q2777_C2,0,0,0
Q2777_C3,0,0,0
Q2777_C4,0,0,0
Q2778_C1,0,0,0
Q2778_C2,1,1,1
Q2778_C3,0,0,0
Q2778_C4,0,0,0
Q2778_C5,0.2382165872,0.2538137467,0.2412211747
Q2779_C1,0,0,0
Q2779_C2,0,0,0
Q2779_C3,0,0,0
Q2779_C4,0,0,0
Q2779_C5,0,0,0
Q2779_C6,0,0,0
Q2779_C7,0,0,0
Q2779_C8,0,0,0
Q2779_C9,0,0,0
Q2779_C10,0,0,0
Q2779_C11,0,0,0
Q2779_C12,0,0,0
Q2779_C13,0,0,0
Q2779_C14,0,0,0
Q2779_C15,0,0,0
Q2779_C16,0,0,0
Q2779_C17,0,0,0
Q2779_C18,0,0,0
Q2779_C19,0,0,0
Q2779_C20,0,0,0
Q2779_C21,0,0,0
Q2779_C22,0,0,0
Q2779_C23,0,0,0
Q2780_C1,0,0,0
Q2781_C1,1,1,1
Q2781_C2,0.502149257,0.5019222967,0.5003561656
Q2781_C3,0.502149257,0.5019222967,0.5003561656
Q2781_C4,0,0,0
Q2782_C1,0,0,0
Q2782_C2,0,0,0
Q2783_C1,0,0,0
Q2784_C1,0,0,0
Q2784_C2,1,1,1
Q2785_C1,0,0,0
Q2786_C1,0.3901713912,0.3846635875,0.3889529826
Q2786_C2,0,0,0
Q2786_C3,0,0,0
Q2786_C4,1,1,1
Q2787_C1,1,1,1
Q2787_C2,0,0,0
Q2787_C3,0,0,0
Q2787_C4,0,0,0
Q2788_C1,0,0,0
Q2788_C2,0,0,0
Q2788_C3,0,0,0
Q2788_C4,0,0,0
Q2789_C1,0,0,0
Q2789_C2,0,0,0
Q2789_C3,0,0,0
Q2789_C4,0,0,0
Q2790_C1,0,0,0
Q2790_C2,0,0,0
Q2790_C3,0,0,0
Q2791_C1,0,0,0
Q2791_C2,0,0,0
Q2791_C3,0,0,0
Q2791_C4,0,0,0
Q2791_C5,0,0,0
Q2791_C6,0,0,0
Q2792_C1,0,0,0
Q2792_C2,0,0,0
Q2792_C3,0,0,0
Q2792_C4,0,0,0
Q2793_C1,0,0,0
Q2793_C2,0,0,0
Q2793_C3,0,0,0
Q2793_C4,0,0,0
Q2793_C5,0,0,0
Q2793_C6,0,0,0
Q2793_C7,0,0,0
Q2793_C8,0,0,0
Q2793_C9,0,0,0
Q2793_C10,0,0,0
Q2793_C11,0,0,0
Q2793_C12,0,0,0
Q2793_C13,0,0,0
Q2793_C14,0,0,0
Q2793_C15,0,0,0
